,,,-49.32000E-3,454.799980E-3,,,,,-49.32000E-3,318.00002E-3,
,,,-49.28000E-3,455.199987E-3,,,,,-49.28000E-3,318.00002E-3,
,,,-49.24000E-3,452.799976E-3,,,,,-49.24000E-3,318.00002E-3,
,,,-49.20000E-3,453.199983E-3,,,,,-49.20000E-3,318.00002E-3,
,,,-49.16000E-3,453.199983E-3,,,,,-49.16000E-3,318.00002E-3,
,,,-49.12000E-3,453.999996E-3,,,,,-49.12000E-3,318.00002E-3,
,,,-49.08000E-3,453.199983E-3,,,,,-49.08000E-3,318.00002E-3,
,,,-49.04000E-3,454.400003E-3,,,,,-49.04000E-3,318.00002E-3,
,,,-49.00000E-3,453.199983E-3,,,,,-49.00000E-3,318.00002E-3,
,,,-48.96000E-3,454.400003E-3,,,,,-48.96000E-3,318.00002E-3,
,,,-48.92000E-3,453.599989E-3,,,,,-48.92000E-3,318.00002E-3,
,,,-48.88000E-3,453.199983E-3,,,,,-48.88000E-3,320.00002E-3,
,,,-48.84000E-3,453.999996E-3,,,,,-48.84000E-3,320.00002E-3,
,,,-48.80000E-3,453.999996E-3,,,,,-48.80000E-3,320.00002E-3,
,,,-48.76000E-3,453.199983E-3,,,,,-48.76000E-3,318.00002E-3,
,,,-48.72000E-3,454.799980E-3,,,,,-48.72000E-3,320.00002E-3,
,,,-48.68000E-3,456.000000E-3,,,,,-48.68000E-3,320.00002E-3,
,,,-48.64000E-3,452.799976E-3,,,,,-48.64000E-3,320.00002E-3,
,,,-48.60000E-3,453.599989E-3,,,,,-48.60000E-3,320.00002E-3,
,,,-48.56000E-3,454.400003E-3,,,,,-48.56000E-3,320.00002E-3,
,,,-48.52000E-3,453.199983E-3,,,,,-48.52000E-3,320.00002E-3,
,,,-48.48000E-3,453.999996E-3,,,,,-48.48000E-3,320.00002E-3,
,,,-48.44000E-3,453.599989E-3,,,,,-48.44000E-3,320.00002E-3,
,,,-48.40000E-3,454.400003E-3,,,,,-48.40000E-3,320.00002E-3,
,,,-48.36000E-3,454.400003E-3,,,,,-48.36000E-3,322.00003E-3,
,,,-48.32000E-3,453.199983E-3,,,,,-48.32000E-3,320.00002E-3,
,,,-48.28000E-3,453.199983E-3,,,,,-48.28000E-3,322.00003E-3,
,,,-48.24000E-3,453.599989E-3,,,,,-48.24000E-3,322.00003E-3,
,,,-48.20000E-3,453.999996E-3,,,,,-48.20000E-3,322.00003E-3,
,,,-48.16000E-3,454.799980E-3,,,,,-48.16000E-3,322.00003E-3,
,,,-48.12000E-3,453.199983E-3,,,,,-48.12000E-3,322.00003E-3,
,,,-48.08000E-3,453.599989E-3,,,,,-48.08000E-3,322.00003E-3,
,,,-48.04000E-3,453.599989E-3,,,,,-48.04000E-3,322.00003E-3,
,,,-48.00000E-3,455.599993E-3,,,,,-48.00000E-3,322.00003E-3,
,,,-47.96000E-3,454.799980E-3,,,,,-47.96000E-3,322.00003E-3,
,,,-47.92000E-3,453.599989E-3,,,,,-47.92000E-3,324.00000E-3,
,,,-47.88000E-3,453.599989E-3,,,,,-47.88000E-3,322.00003E-3,
,,,-47.84000E-3,453.599989E-3,,,,,-47.84000E-3,324.00000E-3,
,,,-47.80000E-3,453.599989E-3,,,,,-47.80000E-3,324.00000E-3,
,,,-47.76000E-3,455.199987E-3,,,,,-47.76000E-3,324.00000E-3,
,,,-47.72000E-3,454.400003E-3,,,,,-47.72000E-3,324.00000E-3,
,,,-47.68000E-3,453.199983E-3,,,,,-47.68000E-3,324.00000E-3,
,,,-47.64000E-3,453.599989E-3,,,,,-47.64000E-3,324.00000E-3,
,,,-47.60000E-3,452.799976E-3,,,,,-47.60000E-3,324.00000E-3,
,,,-47.56000E-3,454.400003E-3,,,,,-47.56000E-3,324.00000E-3,
,,,-47.52000E-3,453.999996E-3,,,,,-47.52000E-3,324.00000E-3,
,,,-47.48000E-3,454.400003E-3,,,,,-47.48000E-3,324.00000E-3,
,,,-47.44000E-3,454.400003E-3,,,,,-47.44000E-3,324.00000E-3,
,,,-47.40000E-3,454.400003E-3,,,,,-47.40000E-3,324.00000E-3,
,,,-47.36000E-3,452.799976E-3,,,,,-47.36000E-3,324.00000E-3,
,,,-47.32000E-3,453.199983E-3,,,,,-47.32000E-3,324.00000E-3,
,,,-47.28000E-3,452.799976E-3,,,,,-47.28000E-3,324.00000E-3,
,,,-47.24000E-3,453.599989E-3,,,,,-47.24000E-3,324.00000E-3,
,,,-47.20000E-3,453.999996E-3,,,,,-47.20000E-3,324.00000E-3,
,,,-47.16000E-3,454.400003E-3,,,,,-47.16000E-3,324.00000E-3,
,,,-47.12000E-3,454.400003E-3,,,,,-47.12000E-3,326.00001E-3,
,,,-47.08000E-3,453.599989E-3,,,,,-47.08000E-3,326.00001E-3,
,,,-47.04000E-3,453.199983E-3,,,,,-47.04000E-3,326.00001E-3,
,,,-47.00000E-3,452.799976E-3,,,,,-47.00000E-3,326.00001E-3,
,,,-46.96000E-3,453.599989E-3,,,,,-46.96000E-3,326.00001E-3,
,,,-46.92000E-3,454.400003E-3,,,,,-46.92000E-3,326.00001E-3,
,,,-46.88000E-3,454.400003E-3,,,,,-46.88000E-3,326.00001E-3,
,,,-46.84000E-3,453.999996E-3,,,,,-46.84000E-3,326.00001E-3,
,,,-46.80000E-3,455.199987E-3,,,,,-46.80000E-3,326.00001E-3,
,,,-46.76000E-3,454.400003E-3,,,,,-46.76000E-3,326.00001E-3,
,,,-46.72000E-3,455.199987E-3,,,,,-46.72000E-3,326.00001E-3,
,,,-46.68000E-3,453.199983E-3,,,,,-46.68000E-3,326.00001E-3,
,,,-46.64000E-3,454.400003E-3,,,,,-46.64000E-3,328.00001E-3,
,,,-46.60000E-3,454.400003E-3,,,,,-46.60000E-3,328.00001E-3,
,,,-46.56000E-3,453.999996E-3,,,,,-46.56000E-3,328.00001E-3,
,,,-46.52000E-3,453.199983E-3,,,,,-46.52000E-3,328.00001E-3,
,,,-46.48000E-3,453.199983E-3,,,,,-46.48000E-3,328.00001E-3,
,,,-46.44000E-3,453.999996E-3,,,,,-46.44000E-3,328.00001E-3,
,,,-46.40000E-3,454.400003E-3,,,,,-46.40000E-3,328.00001E-3,
,,,-46.36000E-3,455.199987E-3,,,,,-46.36000E-3,328.00001E-3,
,,,-46.32000E-3,455.599993E-3,,,,,-46.32000E-3,328.00001E-3,
,,,-46.28000E-3,453.199983E-3,,,,,-46.28000E-3,330.00001E-3,
,,,-46.24000E-3,453.999996E-3,,,,,-46.24000E-3,328.00001E-3,
,,,-46.20000E-3,453.999996E-3,,,,,-46.20000E-3,330.00001E-3,
,,,-46.16000E-3,454.799980E-3,,,,,-46.16000E-3,330.00001E-3,
,,,-46.12000E-3,453.999996E-3,,,,,-46.12000E-3,330.00001E-3,
,,,-46.08000E-3,453.999996E-3,,,,,-46.08000E-3,330.00001E-3,
,,,-46.04000E-3,454.400003E-3,,,,,-46.04000E-3,330.00001E-3,
,,,-46.00000E-3,453.999996E-3,,,,,-46.00000E-3,330.00001E-3,
,,,-45.96000E-3,453.999996E-3,,,,,-45.96000E-3,330.00001E-3,
,,,-45.92000E-3,452.799976E-3,,,,,-45.92000E-3,330.00001E-3,
,,,-45.88000E-3,452.799976E-3,,,,,-45.88000E-3,330.00001E-3,
,,,-45.84000E-3,453.599989E-3,,,,,-45.84000E-3,330.00001E-3,
,,,-45.80000E-3,453.999996E-3,,,,,-45.80000E-3,330.00001E-3,
,,,-45.76000E-3,453.599989E-3,,,,,-45.76000E-3,330.00001E-3,
,,,-45.72000E-3,453.999996E-3,,,,,-45.72000E-3,330.00001E-3,
,,,-45.68000E-3,454.400003E-3,,,,,-45.68000E-3,332.00002E-3,
,,,-45.64000E-3,453.999996E-3,,,,,-45.64000E-3,332.00002E-3,
,,,-45.60000E-3,454.400003E-3,,,,,-45.60000E-3,332.00002E-3,
,,,-45.56000E-3,453.599989E-3,,,,,-45.56000E-3,332.00002E-3,
,,,-45.52000E-3,452.799976E-3,,,,,-45.52000E-3,332.00002E-3,
,,,-45.48000E-3,453.199983E-3,,,,,-45.48000E-3,332.00002E-3,
,,,-45.44000E-3,453.199983E-3,,,,,-45.44000E-3,332.00002E-3,
,,,-45.40000E-3,453.599989E-3,,,,,-45.40000E-3,332.00002E-3,
,,,-45.36000E-3,453.999996E-3,,,,,-45.36000E-3,332.00002E-3,
,,,-45.32000E-3,453.199983E-3,,,,,-45.32000E-3,332.00002E-3,
,,,-45.28000E-3,454.799980E-3,,,,,-45.28000E-3,334.00002E-3,
,,,-45.24000E-3,454.400003E-3,,,,,-45.24000E-3,334.00002E-3,
,,,-45.20000E-3,454.799980E-3,,,,,-45.20000E-3,334.00002E-3,
,,,-45.16000E-3,454.400003E-3,,,,,-45.16000E-3,330.00001E-3,
,,,-45.12000E-3,453.199983E-3,,,,,-45.12000E-3,330.00001E-3,
,,,-45.08000E-3,453.599989E-3,,,,,-45.08000E-3,330.00001E-3,
,,,-45.04000E-3,454.400003E-3,,,,,-45.04000E-3,332.00002E-3,
,,,-45.00000E-3,453.199983E-3,,,,,-45.00000E-3,330.00001E-3,
,,,-44.96000E-3,455.599993E-3,,,,,-44.96000E-3,330.00001E-3,
,,,-44.92000E-3,453.999996E-3,,,,,-44.92000E-3,332.00002E-3,
,,,-44.88000E-3,452.799976E-3,,,,,-44.88000E-3,332.00002E-3,
,,,-44.84000E-3,453.999996E-3,,,,,-44.84000E-3,332.00002E-3,
,,,-44.80000E-3,455.199987E-3,,,,,-44.80000E-3,330.00001E-3,
,,,-44.76000E-3,453.999996E-3,,,,,-44.76000E-3,330.00001E-3,
,,,-44.72000E-3,455.199987E-3,,,,,-44.72000E-3,330.00001E-3,
,,,-44.68000E-3,455.599993E-3,,,,,-44.68000E-3,330.00001E-3,
,,,-44.64000E-3,453.999996E-3,,,,,-44.64000E-3,330.00001E-3,
,,,-44.60000E-3,452.799976E-3,,,,,-44.60000E-3,330.00001E-3,
,,,-44.56000E-3,453.599989E-3,,,,,-44.56000E-3,330.00001E-3,
,,,-44.52000E-3,453.599989E-3,,,,,-44.52000E-3,330.00001E-3,
,,,-44.48000E-3,453.199983E-3,,,,,-44.48000E-3,328.00001E-3,
,,,-44.44000E-3,455.199987E-3,,,,,-44.44000E-3,328.00001E-3,
,,,-44.40000E-3,454.799980E-3,,,,,-44.40000E-3,330.00001E-3,
,,,-44.36000E-3,453.999996E-3,,,,,-44.36000E-3,328.00001E-3,
,,,-44.32000E-3,451.599985E-3,,,,,-44.32000E-3,330.00001E-3,
,,,-44.28000E-3,453.599989E-3,,,,,-44.28000E-3,328.00001E-3,
,,,-44.24000E-3,453.999996E-3,,,,,-44.24000E-3,328.00001E-3,
,,,-44.20000E-3,454.799980E-3,,,,,-44.20000E-3,328.00001E-3,
,,,-44.16000E-3,454.400003E-3,,,,,-44.16000E-3,328.00001E-3,
,,,-44.12000E-3,453.599989E-3,,,,,-44.12000E-3,328.00001E-3,
,,,-44.08000E-3,453.999996E-3,,,,,-44.08000E-3,328.00001E-3,
,,,-44.04000E-3,453.199983E-3,,,,,-44.04000E-3,328.00001E-3,
,,,-44.00000E-3,454.400003E-3,,,,,-44.00000E-3,328.00001E-3,
,,,-43.96000E-3,453.199983E-3,,,,,-43.96000E-3,328.00001E-3,
,,,-43.92000E-3,455.199987E-3,,,,,-43.92000E-3,326.00001E-3,
,,,-43.88000E-3,454.400003E-3,,,,,-43.88000E-3,328.00001E-3,
,,,-43.84000E-3,453.999996E-3,,,,,-43.84000E-3,326.00001E-3,
,,,-43.80000E-3,454.799980E-3,,,,,-43.80000E-3,326.00001E-3,
,,,-43.76000E-3,453.199983E-3,,,,,-43.76000E-3,328.00001E-3,
,,,-43.72000E-3,454.400003E-3,,,,,-43.72000E-3,328.00001E-3,
,,,-43.68000E-3,454.400003E-3,,,,,-43.68000E-3,328.00001E-3,
,,,-43.64000E-3,455.199987E-3,,,,,-43.64000E-3,326.00001E-3,
,,,-43.60000E-3,453.999996E-3,,,,,-43.60000E-3,326.00001E-3,
,,,-43.56000E-3,454.799980E-3,,,,,-43.56000E-3,326.00001E-3,
,,,-43.52000E-3,453.599989E-3,,,,,-43.52000E-3,324.00000E-3,
,,,-43.48000E-3,454.400003E-3,,,,,-43.48000E-3,326.00001E-3,
,,,-43.44000E-3,454.400003E-3,,,,,-43.44000E-3,326.00001E-3,
,,,-43.40000E-3,453.999996E-3,,,,,-43.40000E-3,324.00000E-3,
,,,-43.36000E-3,453.199983E-3,,,,,-43.36000E-3,326.00001E-3,
,,,-43.32000E-3,455.199987E-3,,,,,-43.32000E-3,324.00000E-3,
,,,-43.28000E-3,454.400003E-3,,,,,-43.28000E-3,324.00000E-3,
,,,-43.24000E-3,453.999996E-3,,,,,-43.24000E-3,324.00000E-3,
,,,-43.20000E-3,453.199983E-3,,,,,-43.20000E-3,324.00000E-3,
,,,-43.16000E-3,453.999996E-3,,,,,-43.16000E-3,324.00000E-3,
,,,-43.12000E-3,454.400003E-3,,,,,-43.12000E-3,324.00000E-3,
,,,-43.08000E-3,453.199983E-3,,,,,-43.08000E-3,324.00000E-3,
,,,-43.04000E-3,453.199983E-3,,,,,-43.04000E-3,324.00000E-3,
,,,-43.00000E-3,453.999996E-3,,,,,-43.00000E-3,324.00000E-3,
,,,-42.96000E-3,453.199983E-3,,,,,-42.96000E-3,324.00000E-3,
,,,-42.92000E-3,453.599989E-3,,,,,-42.92000E-3,324.00000E-3,
,,,-42.88000E-3,453.999996E-3,,,,,-42.88000E-3,322.00003E-3,
,,,-42.84000E-3,453.999996E-3,,,,,-42.84000E-3,324.00000E-3,
,,,-42.80000E-3,454.799980E-3,,,,,-42.80000E-3,324.00000E-3,
,,,-42.76000E-3,453.999996E-3,,,,,-42.76000E-3,324.00000E-3,
,,,-42.72000E-3,452.799976E-3,,,,,-42.72000E-3,322.00003E-3,
,,,-42.68000E-3,452.799976E-3,,,,,-42.68000E-3,324.00000E-3,
,,,-42.64000E-3,453.199983E-3,,,,,-42.64000E-3,322.00003E-3,
,,,-42.60000E-3,453.999996E-3,,,,,-42.60000E-3,322.00003E-3,
,,,-42.56000E-3,453.599989E-3,,,,,-42.56000E-3,322.00003E-3,
,,,-42.52000E-3,453.199983E-3,,,,,-42.52000E-3,322.00003E-3,
,,,-42.48000E-3,453.599989E-3,,,,,-42.48000E-3,322.00003E-3,
,,,-42.44000E-3,453.199983E-3,,,,,-42.44000E-3,322.00003E-3,
,,,-42.40000E-3,453.599989E-3,,,,,-42.40000E-3,322.00003E-3,
,,,-42.36000E-3,453.199983E-3,,,,,-42.36000E-3,322.00003E-3,
,,,-42.32000E-3,452.799976E-3,,,,,-42.32000E-3,320.00002E-3,
,,,-42.28000E-3,452.799976E-3,,,,,-42.28000E-3,322.00003E-3,
,,,-42.24000E-3,453.199983E-3,,,,,-42.24000E-3,320.00002E-3,
,,,-42.20000E-3,453.199983E-3,,,,,-42.20000E-3,322.00003E-3,
,,,-42.16000E-3,454.799980E-3,,,,,-42.16000E-3,322.00003E-3,
,,,-42.12000E-3,453.999996E-3,,,,,-42.12000E-3,320.00002E-3,
,,,-42.08000E-3,453.599989E-3,,,,,-42.08000E-3,320.00002E-3,
,,,-42.04000E-3,453.599989E-3,,,,,-42.04000E-3,320.00002E-3,
,,,-42.00000E-3,453.999996E-3,,,,,-42.00000E-3,320.00002E-3,
,,,-41.96000E-3,453.199983E-3,,,,,-41.96000E-3,320.00002E-3,
,,,-41.92000E-3,453.199983E-3,,,,,-41.92000E-3,320.00002E-3,
,,,-41.88000E-3,453.999996E-3,,,,,-41.88000E-3,320.00002E-3,
,,,-41.84000E-3,453.999996E-3,,,,,-41.84000E-3,320.00002E-3,
,,,-41.80000E-3,455.199987E-3,,,,,-41.80000E-3,320.00002E-3,
,,,-41.76000E-3,453.199983E-3,,,,,-41.76000E-3,320.00002E-3,
,,,-41.72000E-3,453.999996E-3,,,,,-41.72000E-3,320.00002E-3,
,,,-41.68000E-3,452.399999E-3,,,,,-41.68000E-3,320.00002E-3,
,,,-41.64000E-3,452.799976E-3,,,,,-41.64000E-3,320.00002E-3,
,,,-41.60000E-3,454.799980E-3,,,,,-41.60000E-3,318.00002E-3,
,,,-41.56000E-3,453.999996E-3,,,,,-41.56000E-3,318.00002E-3,
,,,-41.52000E-3,454.799980E-3,,,,,-41.52000E-3,318.00002E-3,
,,,-41.48000E-3,454.400003E-3,,,,,-41.48000E-3,318.00002E-3,
,,,-41.44000E-3,454.400003E-3,,,,,-41.44000E-3,318.00002E-3,
,,,-41.40000E-3,453.999996E-3,,,,,-41.40000E-3,318.00002E-3,
,,,-41.36000E-3,453.199983E-3,,,,,-41.36000E-3,318.00002E-3,
,,,-41.32000E-3,453.999996E-3,,,,,-41.32000E-3,318.00002E-3,
,,,-41.28000E-3,454.400003E-3,,,,,-41.28000E-3,318.00002E-3,
,,,-41.24000E-3,454.799980E-3,,,,,-41.24000E-3,318.00002E-3,
,,,-41.20000E-3,453.599989E-3,,,,,-41.20000E-3,318.00002E-3,
,,,-41.16000E-3,454.799980E-3,,,,,-41.16000E-3,318.00002E-3,
,,,-41.12000E-3,453.999996E-3,,,,,-41.12000E-3,318.00002E-3,
,,,-41.08000E-3,453.599989E-3,,,,,-41.08000E-3,318.00002E-3,
,,,-41.04000E-3,453.599989E-3,,,,,-41.04000E-3,316.00001E-3,
,,,-41.00000E-3,452.799976E-3,,,,,-41.00000E-3,318.00002E-3,
,,,-40.96000E-3,455.199987E-3,,,,,-40.96000E-3,318.00002E-3,
,,,-40.92000E-3,452.799976E-3,,,,,-40.92000E-3,316.00001E-3,
,,,-40.88000E-3,453.999996E-3,,,,,-40.88000E-3,316.00001E-3,
,,,-40.84000E-3,454.799980E-3,,,,,-40.84000E-3,316.00001E-3,
,,,-40.80000E-3,453.999996E-3,,,,,-40.80000E-3,316.00001E-3,
,,,-40.76000E-3,452.399999E-3,,,,,-40.76000E-3,316.00001E-3,
,,,-40.72000E-3,452.799976E-3,,,,,-40.72000E-3,316.00001E-3,
,,,-40.68000E-3,453.599989E-3,,,,,-40.68000E-3,316.00001E-3,
,,,-40.64000E-3,454.400003E-3,,,,,-40.64000E-3,316.00001E-3,
,,,-40.60000E-3,453.999996E-3,,,,,-40.60000E-3,316.00001E-3,
,,,-40.56000E-3,452.399999E-3,,,,,-40.56000E-3,316.00001E-3,
,,,-40.52000E-3,454.799980E-3,,,,,-40.52000E-3,316.00001E-3,
,,,-40.48000E-3,453.599989E-3,,,,,-40.48000E-3,316.00001E-3,
,,,-40.44000E-3,454.799980E-3,,,,,-40.44000E-3,314.00001E-3,
,,,-40.40000E-3,453.199983E-3,,,,,-40.40000E-3,314.00001E-3,
,,,-40.36000E-3,454.400003E-3,,,,,-40.36000E-3,314.00001E-3,
,,,-40.32000E-3,452.799976E-3,,,,,-40.32000E-3,314.00001E-3,
,,,-40.28000E-3,453.199983E-3,,,,,-40.28000E-3,314.00001E-3,
,,,-40.24000E-3,453.999996E-3,,,,,-40.24000E-3,314.00001E-3,
,,,-40.20000E-3,453.599989E-3,,,,,-40.20000E-3,314.00001E-3,
,,,-40.16000E-3,455.199987E-3,,,,,-40.16000E-3,314.00001E-3,
,,,-40.12000E-3,453.999996E-3,,,,,-40.12000E-3,314.00001E-3,
,,,-40.08000E-3,453.599989E-3,,,,,-40.08000E-3,312.00001E-3,
,,,-40.04000E-3,453.599989E-3,,,,,-40.04000E-3,312.00001E-3,
,,,-40.00000E-3,455.199987E-3,,,,,-40.00000E-3,314.00001E-3,
,,,-39.96000E-3,453.599989E-3,,,,,-39.96000E-3,312.00001E-3,
,,,-39.92000E-3,453.599989E-3,,,,,-39.92000E-3,312.00001E-3,
,,,-39.88000E-3,453.199983E-3,,,,,-39.88000E-3,312.00001E-3,
,,,-39.84000E-3,453.599989E-3,,,,,-39.84000E-3,312.00001E-3,
,,,-39.80000E-3,453.599989E-3,,,,,-39.80000E-3,312.00001E-3,
,,,-39.76000E-3,454.400003E-3,,,,,-39.76000E-3,312.00001E-3,
,,,-39.72000E-3,453.999996E-3,,,,,-39.72000E-3,312.00001E-3,
,,,-39.68000E-3,453.199983E-3,,,,,-39.68000E-3,312.00001E-3,
,,,-39.64000E-3,453.999996E-3,,,,,-39.64000E-3,312.00001E-3,
,,,-39.60000E-3,453.599989E-3,,,,,-39.60000E-3,312.00001E-3,
,,,-39.56000E-3,453.599989E-3,,,,,-39.56000E-3,312.00001E-3,
,,,-39.52000E-3,453.999996E-3,,,,,-39.52000E-3,312.00001E-3,
,,,-39.48000E-3,453.199983E-3,,,,,-39.48000E-3,312.00001E-3,
,,,-39.44000E-3,453.999996E-3,,,,,-39.44000E-3,312.00001E-3,
,,,-39.40000E-3,453.199983E-3,,,,,-39.40000E-3,310.00000E-3,
,,,-39.36000E-3,454.799980E-3,,,,,-39.36000E-3,312.00001E-3,
,,,-39.32000E-3,453.999996E-3,,,,,-39.32000E-3,312.00001E-3,
,,,-39.28000E-3,453.199983E-3,,,,,-39.28000E-3,310.00000E-3,
,,,-39.24000E-3,453.999996E-3,,,,,-39.24000E-3,310.00000E-3,
,,,-39.20000E-3,453.199983E-3,,,,,-39.20000E-3,310.00000E-3,
,,,-39.16000E-3,452.799976E-3,,,,,-39.16000E-3,310.00000E-3,
,,,-39.12000E-3,453.599989E-3,,,,,-39.12000E-3,310.00000E-3,
,,,-39.08000E-3,453.999996E-3,,,,,-39.08000E-3,310.00000E-3,
,,,-39.04000E-3,453.999996E-3,,,,,-39.04000E-3,310.00000E-3,
,,,-39.00000E-3,453.999996E-3,,,,,-39.00000E-3,310.00000E-3,
,,,-38.96000E-3,454.799980E-3,,,,,-38.96000E-3,310.00000E-3,
,,,-38.92000E-3,453.599989E-3,,,,,-38.92000E-3,310.00000E-3,
,,,-38.88000E-3,454.400003E-3,,,,,-38.88000E-3,310.00000E-3,
,,,-38.84000E-3,454.400003E-3,,,,,-38.84000E-3,308.00003E-3,
,,,-38.80000E-3,453.999996E-3,,,,,-38.80000E-3,308.00003E-3,
,,,-38.76000E-3,453.999996E-3,,,,,-38.76000E-3,308.00003E-3,
,,,-38.72000E-3,452.799976E-3,,,,,-38.72000E-3,308.00003E-3,
,,,-38.68000E-3,453.599989E-3,,,,,-38.68000E-3,308.00003E-3,
,,,-38.64000E-3,452.799976E-3,,,,,-38.64000E-3,308.00003E-3,
,,,-38.60000E-3,452.399999E-3,,,,,-38.60000E-3,308.00003E-3,
,,,-38.56000E-3,453.999996E-3,,,,,-38.56000E-3,308.00003E-3,
,,,-38.52000E-3,452.399999E-3,,,,,-38.52000E-3,308.00003E-3,
,,,-38.48000E-3,453.199983E-3,,,,,-38.48000E-3,308.00003E-3,
,,,-38.44000E-3,453.199983E-3,,,,,-38.44000E-3,308.00003E-3,
,,,-38.40000E-3,453.199983E-3,,,,,-38.40000E-3,308.00003E-3,
,,,-38.36000E-3,453.999996E-3,,,,,-38.36000E-3,306.00002E-3,
,,,-38.32000E-3,453.199983E-3,,,,,-38.32000E-3,308.00003E-3,
,,,-38.28000E-3,453.599989E-3,,,,,-38.28000E-3,306.00002E-3,
,,,-38.24000E-3,453.599989E-3,,,,,-38.24000E-3,306.00002E-3,
,,,-38.20000E-3,454.400003E-3,,,,,-38.20000E-3,306.00002E-3,
,,,-38.16000E-3,454.400003E-3,,,,,-38.16000E-3,306.00002E-3,
,,,-38.12000E-3,453.999996E-3,,,,,-38.12000E-3,306.00002E-3,
,,,-38.08000E-3,453.199983E-3,,,,,-38.08000E-3,306.00002E-3,
,,,-38.04000E-3,453.599989E-3,,,,,-38.04000E-3,306.00002E-3,
,,,-38.00000E-3,451.999992E-3,,,,,-38.00000E-3,306.00002E-3,
,,,-37.96000E-3,453.199983E-3,,,,,-37.96000E-3,306.00002E-3,
,,,-37.92000E-3,454.400003E-3,,,,,-37.92000E-3,306.00002E-3,
,,,-37.88000E-3,454.400003E-3,,,,,-37.88000E-3,306.00002E-3,
,,,-37.84000E-3,452.399999E-3,,,,,-37.84000E-3,306.00002E-3,
,,,-37.80000E-3,454.400003E-3,,,,,-37.80000E-3,306.00002E-3,
,,,-37.76000E-3,453.599989E-3,,,,,-37.76000E-3,304.00002E-3,
,,,-37.72000E-3,453.999996E-3,,,,,-37.72000E-3,306.00002E-3,
,,,-37.68000E-3,454.400003E-3,,,,,-37.68000E-3,304.00002E-3,
,,,-37.64000E-3,454.400003E-3,,,,,-37.64000E-3,306.00002E-3,
,,,-37.60000E-3,454.400003E-3,,,,,-37.60000E-3,306.00002E-3,
,,,-37.56000E-3,454.400003E-3,,,,,-37.56000E-3,306.00002E-3,
,,,-37.52000E-3,453.199983E-3,,,,,-37.52000E-3,304.00002E-3,
,,,-37.48000E-3,454.400003E-3,,,,,-37.48000E-3,304.00002E-3,
,,,-37.44000E-3,453.999996E-3,,,,,-37.44000E-3,306.00002E-3,
,,,-37.40000E-3,453.599989E-3,,,,,-37.40000E-3,304.00002E-3,
,,,-37.36000E-3,453.999996E-3,,,,,-37.36000E-3,304.00002E-3,
,,,-37.32000E-3,451.599985E-3,,,,,-37.32000E-3,304.00002E-3,
,,,-37.28000E-3,452.399999E-3,,,,,-37.28000E-3,304.00002E-3,
,,,-37.24000E-3,451.999992E-3,,,,,-37.24000E-3,304.00002E-3,
,,,-37.20000E-3,453.199983E-3,,,,,-37.20000E-3,304.00002E-3,
,,,-37.16000E-3,453.599989E-3,,,,,-37.16000E-3,304.00002E-3,
,,,-37.12000E-3,453.199983E-3,,,,,-37.12000E-3,304.00002E-3,
,,,-37.08000E-3,454.400003E-3,,,,,-37.08000E-3,302.00002E-3,
,,,-37.04000E-3,452.799976E-3,,,,,-37.04000E-3,304.00002E-3,
,,,-37.00000E-3,452.399999E-3,,,,,-37.00000E-3,302.00002E-3,
